_id,ltable_id,rtable_id,ltable_name,ltable_genus,ltable_family,ltable_ecology,ltable_countries,ltable_threat_paragraph,ltable_conservation_paragraph,ltable_pop_trend,ltable_status,ltable_country_count,ltable_block,rtable_Unnamed: 0,rtable_scientific_name,rtable_name,rtable_kingdom,rtable_phylum,rtable_class,rtable_order,rtable_family,rtable_genus,rtable_size,rtable_threats,rtable_conservation,rtable_threat_keywords,rtable_conservation_keywords,rtable_tCount,rtable_cCount,rtable_block
2140305,6864,1131,blyde river cycad,Encephalartos,Zamiaceae,Terrestrial,"South Africa (Limpopo Province - Regionally Extinct, Mpumalanga); ","
    This species has suffered greatly as a result of over-collecting for ornamental purposes. Due to the few number of plants in the wild, reproductive failure is quite possible in the future. Droughts and fires also cause high mortality amongst the seedlings.

    
  ",['\n    This species is listed on Appendix I of the CITES Appendices. Most of the remaining plants are found within the Blyderivierspoort Nature Reserve.\n\n    \n  '],Decreasing,"
    Critically Endangered


    A2acd; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)

    ",1,yes,1131,Encephalartos latifrons,cycad ,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Encephalartos ,Stem height: up to 4.5 m (2),The few remaining wild specimens of <em>E. latifrons</em> are so widely scattered that seed-production is non-existent making this species functionally extinct in the wild (2) (5). Although its modern scarcity is at least partly attributable to habitat loss and the unscrupulous activities of collectors this species is thought to have already been naturally rare long before humans had a significant impact on its environment (2) (4) (5).,Although E. latifrons is scarce in the wild numerous specimens are known to occur in public and private collections (4). Fortunately owing to its listing on Appendix I of CITES all trade in this species is prohibited unless under exceptional circumstances (3). In an effort to increase the number of individuals occurring in the wild a propagation project is being developed with the cooperation of commercial farmers in the Eastern Cape province of South Africa. The aim is to set up a seed nursery for E. latifrons using seed collected from wild pants that have been artificially pollinated (4). ,loss;environment; ,cites; ,2,1.0,yes
1793205,1511,948,"lorenz von liburnauÂ_Â—Ã¨s woolly lemur, western avahi, western woolly lemur",Avahi,Indriidae,Terrestrial,Madagascar; ,"
    The major threat is forest destruction due to annual burning that creates new cattle pasture. There may be some localized hunting, but this is probably not a major threat.

    
  ","['\n    This species is listed on Appendix I of CITES. ', <span lang=""EN-CA"">This species is known to occur in Ankarafantsika National Park, the Bora Special Reserve, and in the Mariarano Classified Forest. It may perhaps be the species found in the Ankarana Special Reserve, though this has yet to be confirmed. Further research on population numbers and distribution is required. Consideration should be given to improving the protected areas status of Mariarano Classified Forest, which is already very well protected by the local people.<span lang=""EN-CA""> Field surveys and genetic studies of <em>Avahi </em>populations at Ankarana are also needed to determine the taxonomic and conservation status of woolly lemurs in that area.</span>
</span>]",Decreasing,"
    Endangered


    B1ab(i,iii)

    ",1,yes,948,Avahi occidentalis,western woolly lemur ,Animalia,Chordata,Mammalia,Primates,Indriidae,Avahi ,700 ‚?? 900 g (2),15 species of lemur have become extinct since sea-faring humans arrived on Madagascar‚??s shores around 2000 years ago and humanity is still wreaking ecological destruction on the island (7). Habitat destruction through forest felling and burning poses the principle threat to the biodiversity on Madagascar including the western woolly lemur (2). Small-scale but widespread clearing of forests is conducted for firewood cattle grazing charcoal production and construction materials. In the dry season people often set brush fires to clear pasture for cattle but the fires frequently burn out of control and threaten protected areas (8). Hunting also occurs in some regions. These factors coupled with the species‚?? restricted range give cause for concern (2).,The western woolly lemur is confirmed in only two protected areas Ankarafantsika Nature Reserve and Manongarivo Special Reserve although this species has also been reported in Ankarana Special Reserve (2) (4). It has so far been impossible to keep western woolly monkeys in captivity probably because of their highly selective <strong>folivorous</strong> diet. It appears therefore that conservation of forests in situ where this species occurs is the best viable option of protecting the western woolly lemur (6). ,hunting; ,protected; ,1,1.0,yes
2541184,6816,1343,"pagai island macaque, pagai macaque",Macaca,Cercopithecidae,Terrestrial,Indonesia (Sumatera); ,"
    This species is threatened mainly by hunting and commercial logging (Whittaker 2006), as well as by conversion to oil palm plantations and forest clearing and product extraction by local people (Whittaker 2006). Only 10-15% of the original forest cover remains on Sipora (Fuentes 1996/1997). Recently, hunting pressure has increased because of improved access to remote areas due to logging roads and tracks, as well as the replacement of bows and arrows with .177 caliber air rifles (anything larger is illegal in Indonesia) (Whittaker 2006). Also, local rituals and taboos that formerly regulated hunting have been replaced by Christianity (Whittaker 2006). The pet trade is also a threat to this species (Whittaker 2006). Though this species is not a preferred food item, it is still hunted and poisoned as it is considered a crop pest (Whittaker 2006). While habitat disturbance appears to positively affect population densities, it is found in lower densities near human settlements (Whittaker 2006).

    
  ","['\n    The species does not occur in any protected areas. Whittaker (2006) suggests the following conservation actions: protection of areas in the Pagai Islands by cooperating with a logging corporation that has practiced sustainable logging technique there since 1971; conservation education, especially regarding hunting; and the development of alternative economic models for the local people, to reduce the likelihood of selling off their lands to logging companies.', <br/>, 'It is listed on CITES Appendix II.\n\n    \n  ']",Decreasing,"
    Critically Endangered


    A2cd+4cd

    ",1,yes,1343,Macaca pagensis,mentawai macaque ,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca ,Male head-body length: 45 - 55 cm (2)Female head-body length: 40 ‚?? 45 cm (2)Male tail length: 13 - 16 cm (2)Female tail length: 10 ‚?? 13 cm (2)Male weight: 6 ‚?? 9 kg (2)Female weight: 4.5 ‚?? 6 kg (2),The forests of the Mentawai Islands survived intact far longer than the forests of the Sumatran mainland but a recent migration of mainland Indonesians to the islands has resulted in large tracts of land being cleared for cash crops and oil palm plantations (5). Not only does this logging result in a reduced area for the macaques to live but it also destabilises the local ecosystem causing water levels in the forest rivers to fluctuate much more extensively than in the past. The alternating flooding and very low water levels has also caused an increase in malarial mosquitoes (7).,The Mentawai Islands are of high conservation significance as they are home to an unusually high number of <strong>endemic</strong> species and <strong>subspecies</strong> (8) and are part of the Sundaland Biodiversity Hotspot (7).  Although 18 percent of the Mentawai Islands lies within three major protected areas (5) unfortunately the Mentawai macaque is not found in any protected area (1). ,hunting;pet; ,protected; ,2,1.0,yes
1058640,6816,559,"pagai island macaque, pagai macaque",Macaca,Cercopithecidae,Terrestrial,Indonesia (Sumatera); ,"
    This species is threatened mainly by hunting and commercial logging (Whittaker 2006), as well as by conversion to oil palm plantations and forest clearing and product extraction by local people (Whittaker 2006). Only 10-15% of the original forest cover remains on Sipora (Fuentes 1996/1997). Recently, hunting pressure has increased because of improved access to remote areas due to logging roads and tracks, as well as the replacement of bows and arrows with .177 caliber air rifles (anything larger is illegal in Indonesia) (Whittaker 2006). Also, local rituals and taboos that formerly regulated hunting have been replaced by Christianity (Whittaker 2006). The pet trade is also a threat to this species (Whittaker 2006). Though this species is not a preferred food item, it is still hunted and poisoned as it is considered a crop pest (Whittaker 2006). While habitat disturbance appears to positively affect population densities, it is found in lower densities near human settlements (Whittaker 2006).

    
  ","['\n    The species does not occur in any protected areas. Whittaker (2006) suggests the following conservation actions: protection of areas in the Pagai Islands by cooperating with a logging corporation that has practiced sustainable logging technique there since 1971; conservation education, especially regarding hunting; and the development of alternative economic models for the local people, to reduce the likelihood of selling off their lands to logging companies.', <br/>, 'It is listed on CITES Appendix II.\n\n    \n  ']",Decreasing,"
    Critically Endangered


    A2cd+4cd

    ",1,yes,559,Macaca silenus,liontailed macaque ,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca ,Male head-and-body length: 51 ‚?? 61 cm (2)Female head-and-body length: 42 ‚?? 46 cm (2)Male tail length: 24 ‚?? 39 cm (2)Female tail length: 25 ‚?? 32 cm (2)Male weight: 5 ‚?? 10 kg (2)Female weight: 2 ‚?? 6 kg (2),Lion-tailed macaques are increasingly rare mainly as a result of the destruction of their forest home. Only 1% of the original habitat remains today due to widespread deforestation for timber agriculture and development (4). This species persists in isolated pockets of remaining forest which can lead to <strong>inbreeding depression</strong> thus further threatening their precarious status (5). Additional threats come from hunting; they may be persecuted as crop pests and are often mistaken for Nilgiri langurs (<i>Semnopithecus johnii</i>) whose meat is erroneously believed to have medicinal properties (2) (4).,This species is one of the most endangered macaques in the world (4). International trade is banned by their listing on Appendix I of the International Convention on Trade in Endangered Species (CITES) and they are also protected by Indian law (7). Lion-tailed macaques are found in at least 21 protected areas (2) but they are the subject of few studies or conservation programmes (4). A large captive population has been developed in American and European zoos as part of a Species Survival Plan (SSP) and this population has the potential to be used in reintroductions should this become necessary (2). ,hunting; ,cites;protected; ,1,2.0,yes
270881,1372,143,plateau shiner,Cyprinella,Cyprinidae,Freshwater,United States; ,"
    Threatened by habitat alteration resulting from dewatering, overgrazing by cattle, and possible stream pollution from pesticides and other agricultural chemicals (Richardson and Gold 1995).

    
  ","['\n', <p>This species would benefit from habitat restoration, improved habitat protection and management, species management, and better information on distribution, abundance, population trend, and threats.</p>, '\n']",Decreasing,"
    Endangered


    B2ab(iii)

    ",1,yes,143,Cyprinella caerulea,blue shiner ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinella ,Maximum size: 10 cm (2),Numbering no more than 2500 individuals the blue shiner population is suspected to have undergone a dramatic decline although the factors responsible for this are not entirely clear (5) (6). A decrease in water quality was probably the most significant agent as the loss of the species from the Cahaba River coincided with an increase in nitrogen and phosphorous caused by sewage discharge. This led to higher algal biomass and decreased levels of dissolved oxygen in the water (4) (5). The blue shiner is also threatened by increased siltation as it relies on sight to detect its prey while in Georgia urbanisation and resulting pollution and water extraction threatens the species‚?? habitat. In many areas the blue shiner now exists in small highly fragmented populations which are more vulnerable to habitat degradation and a loss of <strong>genetic diversity</strong> greatly increasing the species‚?? extinction risk (5) (7).,The future of the blue shiner very much depends on the protection of its habitat particularly the Conasauga River. Fortunately for this rare species efforts are underway to protect this fragile environment. The Nature Conservancy is working with private landowners and government agencies to protect the Conasauga River and conserve the populations of rare and endangered fish that inhabit its waters (5) (8). The National Resources Conservation Service is also working to protect <strong>riparian</strong> habitat around the Conasauga River and to tackle threats (5) (9). The blue shiner will also benefit from further studies into its ecology threats and population trends (5). ,loss;pollution; , ,2,0.0,yes
2985548,6400,1578,yellow meranti,Shorea,Dipterocarpaceae,Terrestrial,Singapore; ,,,,"
    Critically Endangered


    A1cd

    ",1,yes,1578,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
1837031,4251,971,"melodius coqui, wightman's robber frog",Eleutherodactylus,Eleutherodactylidae,Terrestrial,Puerto Rico; ,"
    Although some habitat destruction is taking place (due to agriculture and infrastructure development for roads and human settlement), the primary reason for the observed declines is believed to be chytridiomycosis (acting in combination with climate change).

    
  ","[""\n    It occurs in several protected areas, most of which are well managed. Further research is necessary to determine the reasons for the species' decline.\n\n    \n  ""]",Decreasing,"
    Endangered


    A4ae; B1ab(v)

    ",1,yes,971,Eleutherodactylus wightmanae,wightmans robber frog ,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Eleutherodactylus ,Female snout-vent length: 2 cm (2),Already restricted in range Wightman‚??s robber frog populations are in a continuing decline estimated to be greater that 50 percent of the population over a ten year period (1). Threats to this species and its habitat include urban pollution land clearing forest burning and deforestation (1) (4).†,Despite not being the target of any known conservation measures Wightman‚??s robber frog is afforded a degree of protection in a number of well-managed protected areas. A major conservation priority for this species is further research into determining the cause of its decline (1). There is also a need for implementing a monitoring programme of populations such that trends and responses to changes in habitat as well as climate change and natural disturbances such as hurricanes can be assessed (8). ,disease;pollution; ,protected; ,2,1.0,yes
202865,1501,107,caucasian (caucasus,Vipera,Viperidae,Terrestrial,Georgia; Russian Federation; Turkey; ,"
    This species is threatened by illegal overcollection for the international pet trade (Baran and Atatur, 1998). Additional threats include habitat conversion for urban development, tourism and agriculture. It is becoming rare throughout the Black Sea coastal part of its range, with many populations already extirpated. Key threats to the habitat of these lowland populations include the development of tourism (such as health resorts) and housing, and agricultural expansion (including the ploughing of submontane areas). Within Turkey, the species is additionally threatened by projects to construct dams within its range.

    
  ","['\n    The species is included in the Red Data Books of the USSR (1984) and Russian Federation (2001): category 2 - a species reducing in its number living on the northern periphery of the distribution range. It is protected marginally in Sochi National Park, Kameli Biosphere Reserve and Aritza Relict National, with higher density populations are preserved on rocky screes of the forest zone of mountains of the Caucasian Nature Reserve. The majority of populations are unprotected.\n\n    \n  ']",Decreasing,"
    Endangered


    B2ab(ii,iii,v)

    ",3,yes,107,Vipera pontica,black sea viper ,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera ,,It is estimated that there are probably fewer than 250 mature individuals of this rare and beautiful snake. Habitat loss is a potential threat to the Black Sea viper with some land being cleared for motorway construction. The Black Sea viper is not known to be found in any protected areas (1).,There are no known specific conservation measures in place for the Black Sea viper. Protected areas in the range of the Black Sea viper need to be established to preserve this exceptionally rare snake. Known populations need to be monitored and more studies need to be carried out to determine the distribution and ecology of the species (1). ,loss;pet; ,protected; ,2,1.0,yes
1475917,4421,780,pandi mushroomtongue salamander,Bolitoglossa,Plethodontidae,Terrestrial,Colombia; ,"
    Habitat destruction and degradation caused primarily by agriculture (involving the cultivation of crops and livestock farrming) is the major threat, and the habitat is now severely fragmented.

    
  ","['\n    There are no protected areas within its range, and there is an urgent need to protect the habitat at its only known locality. Further research is needed to help document the full range of this species.\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii)

    ",1,yes,780,Bolitoglossa salvinii,salvins mushroomtongue salamander ,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa ,Snout-vent length: 51 - 68 mm (2) (3)Tail length: c. 51 mm (2),Salvin‚??s mushroomtongue salamander was once relatively common but has undergone a decline as a result of the loss and fragmentation of its forest habitat mainly due to subsistence agriculture and wood extraction (1) (8). Since lungless salamanders need a damp environment to maintain the moist skin on which oxygen uptake depends (4) any alteration in moisture conditions poses a severe threat. Therefore although it still survives in shaded plantations and sugarcane fields any clearance of these to create more open drier habitats would have a negative impact on this species (1). Similarly climate change may also pose a threat and already appears to be causing dramatic declines in other Central American salamanders (12). Although there is not yet any direct evidence that the fungal disease chytridiomycosis has contributed to these declines its role in the decline of many other amphibian species suggests that it may also be a potential threat (12).,No specific conservation measures are currently known to be in place for Salvin‚??s mushroomtongue salamander but the maintenance of shaded habitats has been identified as being important to its long-term survival (1). The species may potentially occur within the Parque Nacional El Imposible in El Salvador although this is not yet confirmed. It is not currently known from any protected areas in Guatemala but a number of protected areas have been proposed within its range and may benefit the species in the future (1). ,loss;fragmentation;environment;disease; ,protected; ,4,1.0,yes
1054832,6353,557,"dark red meranti, meranti merah",Shorea,Dipterocarpaceae,Terrestrial,Indonesia (Sumatera); Malaysia (Peninsular Malaysia); Thailand; ,,,,"
    Critically Endangered


    A1cd

    ",3,yes,557,Shorea leprosula,light red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 60 m (2),Light red meranti has been heavily exploited for its valuable timber leaving populations of this threatened tree drastically reduced (1).,The light red meranti is known to occur in some forest reserves (1). , , ,0,0.0,yes
2145985,6872,1134,toothed-cone cycad,Encephalartos,Zamiaceae,Terrestrial,Mozambique; ,"
    This species has been severely affected by over-collecting for ornamental purposes. The small range and low numbers of this species means it could be affected by reproductive failure.

    
  ",['\n    This species is listed on Appendix I of the CITES Appendices.\n\n    \n  '],Decreasing,"
    Critically Endangered


    B1ab(ii,iv,v)+2ab(ii,iv,v); C1+2a(ii)

    ",1,yes,1134,Encephalartos hirsutus,cycad ,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Encephalartos ,Trunk length: up to 4.2 m (2)Trunk diameter: 35 - 40 cm (2),Over the past few decades many South African cycads have become increasingly scarce in the wild with many species now facing the very real threat of extinction. Various factors account for their decline but the main threats include illegal harvesting for horticulture food and medicine habitat loss and the spread of alien vegetation (9). Although the threats to <em>E. hirsutus</em> are not well understood with a population of less than 300 individuals restricted to an extremely small range this species is in significant danger of becoming extinct in the near future†(1) (9).,There are not known to be any specific conservation measures in place for this Critically Endangered species but like all South African cycads <em>E. hirsutus</em> is partially protected by its listing on Appendix I of CITES which permits trade only under exceptional circumstances (3). ,loss; ,cites;protected; ,1,2.0,yes
1701942,71,900,green-thighed frog,Litoria,Hylidae,Terrestrial; Freshwater,Australia; ,"
    Recently, the development of an extensive highway system and rapidly expanding coastal lowland development has increased threats to this species. Several populations have been directly affected by road construction and fragmentation by roads and housing is probably significantly restricting movements between populations.

    
  ","['\n    Protection of breeding sites in state forests, national parks and other conservation parks and reserves is in place. However, a management plan for the conservation of this species is needed.\n\n    \n  ']",Decreasing,"
    Endangered


    B2ab(iii,iv,v)

    ",1,yes,900,Litoria nannotis,torrent tree frog ,Animalia,Chordata,Amphibia,Anura,Hylidae,Litoria ,Male snout to vent length: 31 ‚?? 52 mm (2)Female snout to vent length: 48 ‚?? 59 mm (2)Male weight: 4.2 ‚?? 12 g (2)Female weight: 7.2 ‚?? 16 g (2),The reason for the decline of this frog is most likely due to the disease caused by the amphibian chytrid fungus (<i>Batrachochytrium dendrobatidis</i>) (9). Habitat destruction poses no threat as the Wet Tropics Heritage Area of Queensland that the torrent tree frog inhabits has been protected and undisturbed since 1988 (1) (7). The effects of drought floods and pollution have also been ruled out as contributors to the decline (1).,A recovery plan for this species has been developed (10). As the cause of its decline is uncertain the recovery plan focuses on protection of remaining populations and their habitat population monitoring and research into its ecology and the disease. Indeed unless the determinants of this decline are accurately identified and appropriately dealt with the future of this species cannot be safeguarded. ,disease;pollution; , ,2,0.0,yes
2002124,5800,1058,"black sea bass, giant sea bass",Stereolepis,Polyprionidae,Marine,"<div>Pacific Â_Â—Â– eastern central</div>; Mexico (Baja California, Sonora); United States (California); ","
    The major threat is from overfishing; however, the species is protected in California (this legislation also covers U.S. fishers in Mexican waters) although incidental catches are allowed (see Conservation Measures below).

    
  ","['\n    The fish has been protected in California since 1982 and protected in Mexico since 1992 (Crooke 1992). ', <br/>, ' ', <br/>, 'California State Legislature banned both commercial and recreational fishing for Giant Sea Bass in 1981 in response to the great decline in population, but it allowed two fish per angler per trip when fishing south of United States-Mexico border (Crooke 1992) and allowed one fish per trip if taken incidentally in gill or trammel net by commercial fisherman (Domeier 2001). ', <br/>, ' ', <br/>, 'The species can still be caught in Mexico (M. Domeier, pers. comm.). ', <br/>, ' ', <br/>, 'The law limited the amount of Giant Sea Bass that could be taken in Mexican waters and landed in California (could not land more than 3,000 lbs in a calendar year). The ban of inshore gill nets in California was introduced in 1990, which was considered a way to significantly reduce the incidental mortality of Giant Sea Bass (Domeier 2001).\n\n    \n  ']",Unknown,"
    Critically Endangered


    A1bd

    ",3,yes,1058,Stereolepis gigas,black sea bass ,Animalia,Chordata,Actinopterygii,Perciformes,Polyprionidae,Stereolepis ,up to 255.6 kg (2),The black sea bass has been massively over-fished in both California and Mexican waters leaving this water giant Critically Endangered. Indeed so dramatic were these declines that between 1932 and 1980 commercial landings diminished from 115 tonnes biomass to 5 tonnes in Californian waters and from 363 tonnes to 12 tonnes in Mexican waters. The species‚?? limited distribution large size and aggregation in spawning areas made it an easy target for fisheries (1). Unfortunately its slow growth and late onset of sexual maturity make the fish extremely vulnerable to population collapses from over-fishing and slow to recover (5). Additionally it appears that the black sea bass may also be suffering from toxin poisoning. Sediments along the coast of California have been found to carry very high levels of toxins such as DDE and PCB with an area off the Palos Verdes peninsula thought to contain possibly the highest loads of DDE (a breakdown product of DDT) in the world‚??s oceans. The toxins cannot be broken down so as a mid-level predator black sea bass ingest the cumulative toxins in increased concentrations from the food chain below it and have been found to be carrying extremely high body burdens of DDE and PCB in southern California. The chemicals have been recorded to interfere with normal reproductive biology in other species of fish as well as amphibians reptiles and birds but more research is needed into the effects they are having on this giant fish and its process of recovery in California (3).,The black sea bass has been protected in California since 1981 and in Mexico since 1992. Both commercial and recreational fishing of this species were prohibited in California in 1981 although two fish per angler per trip are allowed to be caught south of the U.S.-Mexican border and one fish per trip to be taken incidentally by commercial fishermen. The law also limited the amount of black sea bass that could be caught in Mexican waters and landed in California (1). Although these laws have prevented commercial fishermen from targeting and profiting from these fish they have failed to protect the habitats occupied by the species from fishing and have probably done little to reduce incidental mortality since black sea bass entangled in nets have simply been discarded back into the sea (5). Indeed many fish in spawning aggregations in the summer have been caught and released frequently receiving injuries in the process (6). However the banning of gill nets in California in 1990 has probably helped significantly reduce the incidental mortality of this species and anecdotal data suggest that numbers may be beginning to rebound (1) (5). Nevertheless either voluntary or imposed seasonal and/or area closures would undoubtedly help further minimise incidental mortalities and greatly aid the recovery of this magnificent and dramatic giant of the sea (3) (6). ,fishing; ,protected; ,1,1.0,yes
1797447,4493,950,horned knobtail,Epigomphus,Gomphidae,Terrestrial; Freshwater,Costa Rica; ,"
    Deforestation.

    
  ","['\n    Searches for other subpopulations are urgently needed, along with confirming the extent of habitat (forested streams) available in the general area. Population size and trends need to be monitored.\n\n    \n  ']",Unknown,"
    Endangered


    B1ab(iii)

    ",1,yes,950,Epigomphus westfalli,westfalls knobtail ,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Epigomphus ,,Westfall‚??s knobtail is known from only two locations and much of its known range has been deforested with ongoing habitat loss posing a serious threat to the species (1).,There are currently no known conservation measures targeting this species but there is an urgent need to search for other subpopulations and to determine the extent of suitable habitat remaining in the general area (1). ,loss; , ,1,0.0,yes
504523,6241,266,red balau,Shorea,Dipterocarpaceae,Terrestrial,"Indonesia (Kalimantan, Sumatera); ",,,,"
    Critically Endangered


    A1cd

    ",1,yes,266,Shorea platyclados,dark red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Trunk diameter: up to 172 cm (2),Dipterocarp forests have become amongst the most endangered in the world widely logged for use in furniture-making general construction and boat-building (7). Furthermore the slow growth of these trees and late flowering mean that many trees are cut down before having a chance to reproduce (4).,Some subpopulations of this species are found in primary forest reserves where they receive varying levels of protection (1). Furthermore because of their high economic value there have been efforts to replant dipterocarp forests which may include species such as this dark red meranti (4). , , ,0,0.0,yes
503601,1997,266,white meranti,Shorea,Dipterocarpaceae,Terrestrial,Indonesia (Sumatera); Malaysia (Peninsular Malaysia); Singapore; ,"
    This tree is heavily exploited for white meranti timber, especially in Peninsular Malaysia.

    
  ",,,"
    Endangered


    A1cd+2cd

    ",3,yes,266,Shorea platyclados,dark red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Trunk diameter: up to 172 cm (2),Dipterocarp forests have become amongst the most endangered in the world widely logged for use in furniture-making general construction and boat-building (7). Furthermore the slow growth of these trees and late flowering mean that many trees are cut down before having a chance to reproduce (4).,Some subpopulations of this species are found in primary forest reserves where they receive varying levels of protection (1). Furthermore because of their high economic value there have been efforts to replant dipterocarp forests which may include species such as this dark red meranti (4). , , ,0,0.0,yes
2506565,4483,1325,zululand black millipede,Doratogonus,Spirostreptidae,Terrestrial,South Africa (KwaZulu-Natal); ,,,Unknown,"
    Endangered


    B1ab(i,ii,iii)+2ab(i,ii,iii)

    ",1,yes,1325,Doratogonus major,major black millipede ,Animalia,Arthropoda,Diplopoda,Spirostreptida,Spirostreptidae,Doratogonus ,,The single tiny forest area in which the major black millipede occurs is under threat from the extraction of wood by the local community for fuel and building and its population is also likely to be small putting it at increased risk of extinction (1).,The Gwaliweni Forest is managed by KZN Wildlife although wood extraction there continues (1). No specific conservation measures are known to be in place for the major black millipede and despite having an important role in ecosystems as nutrient recyclers (5) <strong>invertebrates</strong> such as millipedes tend to be overlooked in conservation policies (2) (7)†with less than half of South Africa‚??s <strong>invertebrates</strong> even officially named (2). Some efforts are underway to collate information on these species such as the Green Trust Database of Threatened South African Invertebrates (2) and such initiatives will be important in improving the conservation of species such as this little-known millipede (1). , , ,0,0.0,yes
2658564,7474,1405,cuban crocodile,Crocodylus,Crocodylidae,Terrestrial; Freshwater,Cuba; ,"
    There are two main threats: illicit hunting and hybridization with native American Crocodiles. Hunting increased substantially from the 1990s to the present and is principally for the sale of meat to private restaurants serving the tourist industry or for local consumption. Hybridization has long been suspected but poorly understood. Recent genetic studies provide preliminary evidence that extensive hybridization is taking place in the wild. A captive population is present in two areas (in the Zapata Swamp and in the Lanier Swamp) but hybrid animals are strongly suspected in these populations as well. Neither of these threats has been resolved.

    
  ","['\n    This species is listed under Appendix I of CITES. There are also direct conservation measures, including captive breeding programmes, reintroductions and protected areas. Illegal hunting continues to occur, therefore further harvest management is required to reduce the rate of population decline currently occurring. Further research and monitoring of the population, taxonomy, harvest levels, and threats to this species should be carried out.\n\n    \n  ']",,"
    Critically Endangered


    A2cde

    ",1,yes,1405,Crocodylus mindorensis,philippine crocodile ,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus ,Male length: up to 3 m (2),The massive population decline of the Philippine crocodile was originally caused by excessive over-exploitation for commercial use (2). Today habitat destruction is the most pressing threat to species survival with rainforests being cleared throughout the region to make way for rice fields in an effort to cope with the human population explosion (2). Locals in this area are also in contact with the infamous esturine or 'saltwater' crocodile (<i>Crocodylus porosus</i>) which is one of the largest reptiles in the world and has a reputation as a man-eater. This factor undoubtedly contributes to local intolerance of any crocodile species even the small Philippine crocodile which is often killed when encountered (5). The very word for 'crocodile' in the Filipino language is a vile insult (7).,Next to the Chinese alligator (<i>Alligator sinensis</i>) the Philippine crocodile is considered to be the most endangered crocodilian in the world. Some authorities believe there may be less than 100 individuals left in the wild (3) although some wild habitat still remains. Urgent research is needed to assess the current status in order to implement an effective management strategy for this remaining wild population (3). This species is protected from international trade by its listing on Appendix I of the Convention on International Trade in Endangered Species (CITES) but there is only one officially protected area within the Philippines and this is poorly enforced (3). At present captive breeding takes place in a small programme run by the Silliman University and at the government-run Crocodile Farming Institute which breeds crocodiles for commercial and conservation reasons (3). Sadly there is currently little political will or local tolerance to save this ancient reptile in the wild and for the short term at least captive breeding programmes may be the key to the at least nominal survival of this crocodile (3). , ,cites;captive breeding;protected; ,0,3.0,yes
2140304,6863,1131,waxen cycad,Encephalartos,Zamiaceae,Terrestrial,South Africa (KwaZulu-Natal); ,"
    This species has been severely affected due to over-collection of plants from the wild for ornamental purposes. As a result, reproductive failure has become the most serious threat that this species is facing.

    
  ",['\n    This species is listed on Appendix I of the CITES Appendices.\n\n    \n  '],Decreasing,"
    Critically Endangered

      (Possibly Extinct)

    A2abcd; B1ab(i,ii,iv,v)+2ab(i,ii,iv,v); C2a(ii)

    ",1,yes,1131,Encephalartos latifrons,cycad ,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Encephalartos ,Stem height: up to 4.5 m (2),The few remaining wild specimens of <em>E. latifrons</em> are so widely scattered that seed-production is non-existent making this species functionally extinct in the wild (2) (5). Although its modern scarcity is at least partly attributable to habitat loss and the unscrupulous activities of collectors this species is thought to have already been naturally rare long before humans had a significant impact on its environment (2) (4) (5).,Although E. latifrons is scarce in the wild numerous specimens are known to occur in public and private collections (4). Fortunately owing to its listing on Appendix I of CITES all trade in this species is prohibited unless under exceptional circumstances (3). In an effort to increase the number of individuals occurring in the wild a propagation project is being developed with the cooperation of commercial farmers in the Eastern Cape province of South Africa. The aim is to set up a seed nursery for E. latifrons using seed collected from wild pants that have been artificially pollinated (4). ,loss;environment; ,cites; ,2,1.0,yes
